15:40:00.793529,32.963,947
15:40:10.838516,33.452,947
15:40:20.891708,34.918,947
15:40:30.951310,33.452,947
15:40:41.010752,33.452,947
15:40:51.070093,33.94,947
15:41:01.129660,33.452,947
15:41:11.189183,32.474,947
15:41:21.248563,32.963,947
15:41:31.308147,32.963,947
15:41:41.363271,33.452,947
15:41:51.427103,33.452,110
15:42:01.486510,33.452,110
15:42:11.545862,33.452,110
15:42:21.605568,32.963,110
15:42:31.665017,32.474,110
15:42:41.724404,33.452,110
15:42:51.791418,32.963,110
15:43:01.843542,32.963,110
15:43:11.902717,32.474,110
15:43:21.962245,33.452,110
15:43:32.021902,33.452,110
15:43:42.081263,33.452,110
15:43:52.140787,32.963,519
15:44:02.200235,32.963,519
15:44:12.259711,32.963,519
15:44:22.319092,32.963,519
15:44:32.378515,33.452,519
15:44:42.438047,32.963,519
15:44:52.497437,33.452,519
15:45:02.556989,32.474,519
15:45:12.613272,33.452,519
15:45:22.675878,33.452,519
15:45:32.735351,31.985,519
15:45:42.794913,33.452,519
15:45:52.854487,34.918,31
15:46:02.913897,33.452,31
15:46:12.973489,33.452,31
15:46:23.032689,32.474,31
15:46:33.092092,32.474,31
15:46:43.151620,33.452,31
15:46:53.211121,33.452,31
15:47:03.270616,33.452,31
15:47:13.330176,32.474,31
15:47:23.389401,33.452,31
15:47:33.448872,33.452,31
15:47:43.508574,33.452,31
15:47:53.568109,32.963,50
15:48:03.627224,32.963,50
15:48:13.686775,33.452,50
15:48:23.746225,32.963,50
15:48:33.805762,32.474,50
15:48:43.863280,31.985,50
15:48:53.924818,32.474,50
15:49:03.984241,31.985,50
15:49:14.043640,32.474,50
15:49:24.103346,33.452,50
15:49:34.162519,31.985,50
15:49:44.222031,32.474,50
15:49:54.281699,32.474,752
15:50:04.340916,32.963,752
15:50:14.400489,32.474,752
15:50:24.459823,32.963,752
15:50:34.519326,32.474,752
15:50:44.578828,32.474,752
15:50:54.638307,31.985,752
15:51:04.697785,31.497,752
15:51:14.757207,31.985,752
15:51:24.816650,31.497,752
15:51:34.876027,31.985,752
15:51:44.935872,32.474,752
15:51:54.995366,32.963,1056
15:52:05.054783,31.497,1056
15:52:15.113262,32.474,1056
15:52:25.173765,32.963,1056
15:52:35.233042,32.474,1056
15:52:45.299786,32.474,1056
15:52:55.352094,32.474,1056
15:53:05.411413,32.963,1056
15:53:15.470811,32.963,1056
15:53:25.530499,31.497,1056
15:53:35.589767,32.963,1056
15:53:45.649352,32.474,1056
15:53:55.708908,32.963,815
15:54:05.768383,32.474,815
15:54:15.827836,31.985,815
15:54:25.887169,31.497,815
15:54:35.946773,31.497,815
15:54:46.006230,32.474,815
15:54:56.065861,31.497,815
15:55:06.124936,32.474,815
15:55:16.184739,32.474,815
15:55:26.244345,32.963,815
15:55:36.303696,31.985,815
15:55:46.363286,32.474,815
15:55:56.422646,32.474,709
15:56:06.482016,32.474,709
15:56:16.541596,32.474,709
15:56:26.593274,32.474,709
15:56:36.660540,32.474,709
15:56:46.720070,32.474,709
15:56:56.779832,32.474,709
15:57:06.838865,31.985,709
15:57:16.898484,31.985,709
15:57:26.957866,31.008,709
15:57:37.017408,32.474,709
15:57:47.076786,32.474,709
15:57:57.136450,32.474,778
15:58:07.193293,31.497,778
15:58:17.255433,32.474,778
15:58:27.314859,31.985,778
15:58:37.374198,31.985,778
15:58:47.433770,32.474,778
15:58:57.493377,31.985,778
15:59:07.552671,32.474,778
15:59:17.612536,33.94,778
15:59:27.671619,33.452,778
15:59:37.879222,33.94,778
15:59:47.944668,32.474,778
15:59:58.004411,32.963,381
16:00:08.063599,32.963,381
16:00:18.113277,32.474,381
16:00:28.182741,31.497,381
16:00:38.242038,31.985,381
16:00:48.301476,31.497,381
16:00:58.363278,32.474,381
16:01:08.420610,32.474,381
16:01:18.479804,32.474,381
16:01:28.539260,32.474,381
16:01:38.598975,32.963,381
16:01:48.658913,32.474,381
16:01:58.726753,32.474,608
16:02:08.777260,31.985,608
16:02:18.836718,32.963,608
16:02:28.896316,32.474,608
16:02:38.955628,32.474,608
16:02:49.015295,32.474,608
16:02:59.074861,31.497,608
16:03:09.134120,31.497,608
16:03:19.193777,32.474,608
16:03:29.253006,32.474,608
16:03:39.312534,31.985,608
16:03:49.363275,31.985,608
16:03:59.431577,31.985,487
16:04:09.491101,31.985,487
16:04:19.550416,31.497,487
16:04:29.609963,31.985,487
16:04:39.669514,31.985,487
16:04:49.728857,31.985,487
16:04:59.788358,31.985,487
16:05:09.847861,31.497,487
16:05:19.907354,31.985,487
16:05:29.966786,31.985,487
16:05:40.026407,31.985,487
16:05:50.085809,31.985,487
16:06:00.145555,32.474,268
16:06:10.204736,31.985,268
16:06:20.264316,31.497,268
16:06:30.323860,31.497,268
16:06:40.383382,32.474,268
16:06:50.442550,32.474,268
16:07:00.502082,32.474,268
16:07:10.561616,32.474,268
16:07:20.613274,32.474,268
16:07:30.680517,31.497,268
16:07:40.740148,31.497,268
16:07:50.799496,32.474,268
16:08:00.859109,31.497,957
16:08:10.918440,31.985,957
16:08:20.977929,31.985,957
16:08:31.037314,32.474,957
16:08:41.096792,32.474,957
16:08:51.156332,31.008,957
16:09:01.215872,32.474,957
16:09:11.275537,31.497,957
16:09:21.334818,32.474,957
16:09:31.394257,32.474,957
16:09:41.453858,32.963,957
16:09:51.513229,32.474,957
16:10:01.572802,31.985,914
16:10:11.632195,32.474,914
16:10:21.691676,31.497,914
16:10:31.750953,31.985,914
16:10:41.810458,31.985,914
16:10:51.863281,32.474,914
16:11:01.929358,32.474,914
16:11:11.988863,32.474,914
16:11:22.048357,32.474,914
16:11:32.107907,31.497,914
16:11:42.167282,31.985,914
16:11:52.226851,31.985,914
16:12:02.286603,31.497,287
16:12:12.345924,31.985,287
16:12:22.405318,31.985,287
16:12:32.464871,31.985,287
16:12:42.524351,31.985,287
16:12:52.583842,31.985,287
16:13:02.643108,31.008,287
16:13:12.702702,32.474,287
16:13:22.762411,31.985,287
16:13:32.821643,32.474,287
16:13:42.881184,32.474,287
16:13:52.940517,31.497,287
16:14:03.000156,31.985,350
16:14:13.059419,32.474,350
16:14:23.113272,31.985,350
16:14:33.178555,32.474,350
16:14:43.237889,32.474,350
16:14:53.297440,32.474,350
16:15:03.356904,31.497,350
16:15:13.416435,31.985,350
16:15:23.475835,31.985,350
16:15:33.535613,32.474,350
16:15:43.594933,32.474,350
16:15:53.654302,31.985,350
16:16:03.714030,32.474,709
16:16:13.773120,32.474,709
16:16:23.832562,31.985,709
16:16:33.892086,32.474,709
16:16:43.951831,31.985,709
16:16:54.011091,32.474,709
16:17:04.070519,32.963,709
16:17:14.130058,32.474,709
16:17:24.189615,31.497,709
16:17:34.249028,31.985,709
16:17:44.308509,32.474,709
16:17:54.363276,31.985,709
16:18:04.427490,32.963,587
16:18:14.487000,33.452,587
16:18:24.546253,32.474,587
16:18:34.605959,31.497,587
16:18:44.665336,32.963,587
16:18:54.724995,32.474,587
16:19:04.784420,32.963,587
16:19:14.843838,32.963,587
16:19:24.903375,32.963,587
16:19:34.962587,32.474,587
16:19:45.022403,31.985,587
16:19:55.081684,32.474,587
16:20:05.141072,32.963,827
16:20:15.200461,32.963,827
16:20:25.260042,32.474,827
16:20:35.319490,32.963,827
16:20:45.378947,32.963,827
16:20:55.452880,32.963,827
16:21:05.497770,32.963,827
16:21:15.557427,31.497,827
16:21:25.616723,31.985,827
16:21:35.676186,32.963,827
16:21:45.735707,32.474,827
16:21:55.795070,32.963,827
16:22:05.854629,32.963,491
16:22:15.914036,32.474,491
16:22:25.973720,31.985,491
16:22:36.033012,32.474,491
16:22:46.092407,32.474,491
16:22:56.151808,32.474,491
16:23:06.211307,32.963,491
16:23:16.270914,32.474,491
16:23:26.330259,32.474,491
16:23:36.389853,31.497,491
16:23:46.449265,32.474,491
16:23:56.508588,32.474,491
16:24:06.568156,31.985,832
16:24:16.627598,32.963,832
16:24:26.687220,32.474,832
16:24:36.746535,31.985,832
16:24:46.805991,31.985,832
16:24:56.863290,32.474,832
16:25:06.925119,31.497,832
16:25:16.984525,32.474,832
16:25:27.044029,31.985,832
16:25:37.103509,32.474,832
16:25:47.162906,31.985,832
16:25:57.222206,31.497,832
16:26:07.281757,32.474,517
16:26:17.341206,31.497,517
16:26:27.400709,32.474,517
16:26:37.460079,32.474,517
16:26:47.510524,31.985,517
16:26:57.579110,31.497,517
16:27:07.638512,32.474,517
16:27:17.698064,32.474,517
16:27:27.757391,31.985,517
16:27:37.816643,31.497,517
16:27:47.876377,32.474,517
16:27:57.935966,32.963,517
16:28:07.995496,32.474,25
16:28:18.054937,32.474,25
16:28:28.113282,32.474,25
16:28:38.173812,31.497,25
16:28:48.233455,31.497,25
16:28:58.292555,31.497,25
16:29:08.352181,32.474,25
16:29:18.411699,32.474,25
16:29:28.471005,32.474,25
16:29:38.530520,31.497,25
16:29:48.590019,32.474,25
16:29:58.649425,32.474,25
16:30:08.709085,32.474,726
16:30:18.768358,31.497,726
16:30:28.827873,32.963,726
16:30:38.889709,31.985,726
16:30:48.946925,31.497,726
16:30:59.006221,32.474,726
16:31:09.065736,32.474,726
16:31:19.125123,32.474,726
16:31:29.184816,31.008,726
16:31:39.244239,31.497,726
16:31:49.303753,31.985,726
16:31:59.363282,32.474,726
16:32:09.422859,31.497,763
16:32:19.481973,31.497,763
16:32:29.541490,32.474,763
16:32:39.601014,31.985,763
16:32:49.660301,32.963,763
16:32:59.720105,31.985,763
16:33:09.779325,31.985,763
16:33:19.838791,32.474,763
16:33:29.898467,31.985,763
16:33:39.957877,31.008,763
16:33:50.017260,31.985,763
16:34:00.076776,32.474,763
16:34:10.136237,31.985,683
16:34:20.195656,31.497,683
16:34:30.255213,31.497,683
16:34:40.314625,31.985,683
16:34:50.374060,31.985,683
16:35:00.433688,31.985,683
16:35:10.493017,31.497,683
16:35:20.552303,32.474,683
16:35:30.611795,31.497,683
16:35:40.671233,31.985,683
16:35:50.730754,31.985,683
16:36:00.783274,31.985,683
16:36:10.849747,31.497,152
16:36:20.909078,31.497,152
16:36:30.968636,32.474,152
16:36:41.028155,31.985,152
16:36:51.087483,31.985,152
16:37:01.147113,31.985,152
16:37:11.206464,32.474,152
16:37:21.265940,31.985,152
16:37:31.325505,31.985,152
16:37:41.383263,31.497,152
16:37:51.444396,32.474,152
16:38:01.504107,32.474,152
16:38:11.563444,31.985,666
16:38:21.613279,32.474,666
16:38:31.682447,32.474,666
16:38:41.741773,31.985,666
16:38:51.801136,32.474,666
16:39:01.860668,35.895,666
16:39:11.920226,32.474,666
16:39:21.979537,32.474,666
16:39:32.039001,32.474,666
16:39:42.098557,32.474,666
16:39:52.158032,32.474,666
16:40:02.217482,31.497,666
